acc_X,acc_Y,acc_Z,digit
1469,-194,4486,1
1423,-353,4198,1
1200,-901,3616,1
1277,-995,3184,1
1420,-725,3515,1
1550,-936,4108,1
1649,-1115,4557,1
1676,-991,4565,1
1697,-627,4464,1
1693,-384,4451,1
1669,-335,4263,1
1600,-271,3817,1
1604,-336,3575,1
1862,-985,3928,1
2149,-989,4891,1
2328,-964,5483,1
2398,-973,5588,1
2470,-552,5564,1
2444,-23,5216,1
2422,-280,4866,1
2508,-707,5164,1
2569,-890,5332,1
2563,-1016,5123,1
2475,-981,4811,1
2390,-787,4277,1
2292,-725,3968,1
2336,-556,4087,1
2294,-307,4159,1
2170,-416,3789,1
2122,-579,3643,1
2178,-711,4111,1
2205,-750,4289,1
2189,-798,4200,1
2191,-641,4179,1
2194,-479,4091,1
2172,-450,3975,1
2165,-546,3946,1
2166,-588,4053,1
2143,-585,3975,1
2115,-581,3782,1
2095,-628,3772,1
2106,-684,3892,1
2118,-562,3928,1
2074,-493,3718,1
2049,-607,3601,1
2054,-697,3638,1
2032,-623,3537,1
1959,-498,3272,1
1902,-565,3188,1
1978,-757,3691,1
1991,-719,3744,1
1974,-743,3695,1
1955,-665,3580,1
1936,-540,3499,1
1972,-454,3670,1
1932,-260,3445,1
1884,-255,3257,1
1861,-404,3319,1
1849,-603,3332,1
1852,-797,3347,1
1881,-780,3466,1
1894,-658,3469,1
1910,-592,3479,1
1933,-603,3545,1
1931,-645,3591,1
1922,-726,3612,1
1926,-734,3618,1
1931,-632,3581,1
1934,-468,3514,1
1902,-417,3405,1
1861,-517,3300,1
1864,-676,3347,1
1896,-737,3515,1
1950,-633,3761,1
1967,-603,3796,1
1958,-641,3722,1
1948,-637,3679,1
1940,-599,3632,1
1937,-641,3574,1
1937,-641,3574,1
1947,-689,3598,1
1939,-622,3563,1
1920,-493,3510,1
1931,-551,3567,1
1934,-731,3692,1
1936,-819,3769,1
1925,-759,3684,1
1899,-695,3575,1
1894,-583,3524,1
1912,-638,3547,1
1931,-718,3582,1
1936,-706,3556,1
1939,-604,3612,1
1939,-539,3641,1
1936,-562,3659,1
1914,-601,3646,1
1866,-630,3505,1
1862,-640,3462,1
1856,-642,3448,1
1861,-783,3491,1
1883,-932,3597,1
1914,-890,3671,1
1933,-718,3648,1
1932,-609,3541,1
1957,-584,3606,1
2002,-565,3810,1
2001,-580,3851,1
1962,-594,3739,1
1921,-606,3609,1
1882,-625,3486,1
1844,-648,3390,1
1817,-702,3425,1
1817,-708,3516,1
1811,-643,3475,1
1809,-659,3414,1
1834,-739,3478,1
1899,-715,3660,1
1953,-576,3758,1
1969,-456,3769,1
1951,-535,3723,1
1919,-613,3610,1
1881,-615,3488,1
1867,-663,3494,1
257,-918,4101,1
229,-972,4074,1
181,-1091,4015,1
156,-1072,3962,1
110,-1005,3878,1
23,-930,3743,1
-65,-967,3714,1
-116,-1105,3737,1
-192,-1131,3582,1
-291,-1011,3542,1
-339,-935,3586,1
-381,-924,3635,1
-444,-1070,3544,1
-482,-1290,3529,1
-488,-1478,3810,1
-534,-1293,3608,1
-585,-962,3439,1
-555,-818,3683,1
-627,-1105,3642,1
-648,-1155,3663,1
-686,-1069,3687,1
-758,-1043,3623,1
-759,-875,3759,1
-695,-614,3961,1
-694,-738,3963,1
-719,-1152,3949,1
-798,-1176,3693,1
-868,-1127,3444,1
-914,-1077,3391,1
-874,-1037,3605,1
-831,-919,3681,1
-807,-1008,3891,1
-801,-1179,4025,1
-811,-1111,3933,1
-848,-1042,3770,1
-848,-1042,3770,1
-1160,-1166,2709,1
-1155,-1239,2846,1
-1151,-1338,3071,1
-1194,-1293,3053,1
-1205,-1155,2977,1
-1161,-1100,3096,1
-1145,-1093,3202,1
-1177,-1174,3073,1
-1177,-1189,3038,1
-1148,-1030,3075,1
-1132,-991,3012,1
-1182,-1118,2664,1
-1178,-901,2499,1
-1166,-1018,2489,1
-1160,-1216,2468,1
-1247,-1237,2295,1
-1296,-1078,2170,1
-1253,-712,2335,1
-1144,-399,2524,1
-993,-619,3027,1
-830,-778,3797,1
-784,-547,3896,1
-834,-365,3360,1
-905,-478,2874,1
-968,-696,2435,1
-967,-716,2252,1
-895,-666,2306,1
-785,-690,2383,1
-627,-795,2649,1
-467,-1001,3042,1
-393,-1347,3464,1
-361,-1119,3596,1
-335,-326,3430,1
-238,319,3474,1
-160,394,3785,1
-60,149,3981,1
47,-181,4147,1
57,-331,4139,1
70,-427,4064,1
92,-666,3922,1
163,-685,3961,1
244,-682,4136,1
277,-891,4304,1
268,-978,4088,1
249,-984,3894,1
251,-1005,3886,1
399,-690,3954,1
566,-388,4217,1
734,-357,4536,1
860,-339,4848,1
856,-479,4734,1
792,-834,4402,1
747,-1132,4167,1
747,-1156,4055,1
800,-815,4109,1
839,-599,4215,1
932,-516,4546,1
1004,-478,4647,1
982,-686,4383,1
966,-986,4225,1
891,-1239,3959,1
868,-1441,3850,1
1068,-1128,3974,1
1234,-574,4417,1
1382,-302,4690,1
1599,112,5439,1
1586,-32,5464,1
1532,-300,5298,1
1470,-538,4992,1
1451,-596,4749,1
1467,-529,4646,1
1431,-371,4418,1
1370,-413,4277,1
1370,-621,4387,1
1348,-754,4461,1
1337,-827,4374,1
1394,-733,4514,1
1510,-434,4812,1
1598,-198,5022,1
1603,-73,4884,1
1561,-72,4571,1
1579,-180,4572,1
1567,-494,4544,1
1533,-725,4387,1
1539,-646,4310,1
1548,-483,4321,1
1532,-478,4260,1
1507,-617,4235,1
1499,-754,4373,1
1514,-802,4423,1
1434,-441,3874,1
1421,-186,3804,1
1351,-365,3769,1
1310,-657,3709,1
1370,-588,3963,1
1350,-375,3871,1
1338,-234,3780,1
1344,-345,3868,1
1358,-571,3948,1
1289,-564,3672,1
1297,-537,3701,1
1331,-487,3808,1
1359,-441,3875,1
1375,-400,3999,1
1350,-323,3915,1
1299,-359,3664,1
1259,-504,3587,1
1266,-745,3690,1
1295,-798,3835,1
1325,-613,3833,1
1337,-393,3737,1
1382,-344,3856,1
1424,-504,4088,1
1398,-652,4076,1
1351,-656,3849,1
1327,-571,3698,1
1316,-477,3660,1
1325,-492,3747,1
1378,-566,3994,1
1381,-626,4067,1
1349,-577,3937,1
1300,-565,3798,1
1301,-606,3784,1
1323,-594,3811,1
1323,-594,3811,1
1319,-528,3810,1
1300,-439,3773,1
1274,-423,3683,1
1305,-605,3858,1
1346,-611,3966,1
1363,-603,4020,1
1356,-610,3995,1
1342,-565,3888,1
1337,-572,3866,1
1339,-666,3877,1
1343,-649,3859,1
1349,-502,3831,1
1343,-399,3808,1
1305,-404,3720,1
1291,-546,3761,1
1290,-689,3875,1
1278,-707,3877,1
1284,-669,3822,1
1307,-581,3819,1
1343,-522,3838,1
1397,-598,3954,1
1430,-619,4035,1
1419,-588,3990,1
1393,-554,3907,1
1353,-531,3834,1
1326,-505,3814,1
1277,-498,3728,1
1243,-549,3672,1
1261,-567,3796,1
1307,-510,3932,1
1313,-457,3915,1
1303,-455,3856,1
1316,-461,3921,1
1329,-461,3909,1
1327,-478,3827,1
1327,-526,3842,1
1333,-513,3835,1
1329,-512,3782,1
1318,-609,3774,1
-229,-1106,3496,2
104,-1374,4622,2
428,-1698,6189,2
643,-1684,7191,2
747,-1306,7701,2
760,-881,7812,2
745,-529,7465,2
845,351,7022,2
830,1848,6248,2
705,2476,5175,2
693,2031,4989,2
606,1100,5289,2
512,40,5448,2
459,-647,5609,2
397,-870,5758,2
315,-721,5740,2
269,-255,5713,2
353,154,5537,2
440,1096,5045,2
110,2437,3607,2
-326,1630,2519,2
-275,547,3515,2
-172,29,4364,2
-122,98,4607,2
-121,476,4669,2
-171,966,4625,2
-197,1526,4388,2
-235,2081,4034,2
-320,2233,3378,2
-462,1777,2693,2
-616,1181,2411,2
-658,832,2616,2
-667,857,3047,2
-670,817,3470,2
-712,742,3705,2
-773,902,3554,2
-813,1298,3243,2
-932,1628,2930,2
-1026,1434,2775,2
-1133,810,2640,2
-1257,210,2644,2
-1346,-133,2625,2
-1479,14,2590,2
-1445,117,2819,2
-1400,171,2993,2
-1342,232,3012,2
-1309,206,2883,2
-1286,149,2742,2
-1256,56,2582,2
-1228,-278,2480,2
-1228,-736,2468,2
-1212,-1233,2666,2
-1195,-1579,2935,2
-1207,-1585,2989,2
-1224,-1401,2795,2
-1243,-1396,2659,2
-1268,-1564,2747,2
-1242,-1764,2934,2
-1230,-1802,3060,2
-1260,-1910,2993,2
-1321,-2080,2866,2
-1321,-2013,2836,2
-1281,-1936,2877,2
-1203,-2084,3251,2
-1172,-2203,3648,2
-1153,-2307,3740,2
-1110,-2416,3903,2
-1064,-2448,4147,2
-1111,-2453,4046,2
-1155,-2304,3805,2
-1134,-2369,3770,2
-1122,-2648,3742,2
-1132,-2696,3745,2
-1121,-2647,3640,2
-1074,-2762,3576,2
-1032,-2891,3708,2
-931,-3137,3764,2
-797,-3462,4006,2
-626,-3397,4449,2
-531,-2792,4489,2
-514,-2265,4094,2
-496,-2097,3934,2
-443,-2113,3965,2
-398,-2266,4017,2
-322,-2478,4146,2
-178,-2626,4363,2
-89,-2705,4499,2
-72,-2517,4372,2
-44,-2232,4070,2
46,-2049,4151,2
138,-1833,4365,2
223,-1550,4325,2
303,-1513,4286,2
324,-1826,4394,2
308,-1901,4401,2
282,-1325,4209,2
301,-242,4084,2
338,476,4158,2
380,416,4483,2
391,88,4791,2
418,-107,4926,2
450,-151,4906,2
271,-325,4136,2
262,-236,4118,2
341,295,4355,2
388,808,4557,2
372,1081,4634,2
391,1163,4750,2
378,1097,4883,2
335,1018,4876,2
354,1127,4962,2
387,1443,5040,2
399,1563,5034,2
378,1546,4951,2
364,1469,4858,2
358,1298,4761,2
342,1115,4569,2
322,793,4429,2
346,501,4589,2
435,528,5003,2
495,729,5306,2
541,983,5392,2
551,1290,5240,2
497,1371,4904,2
499,1222,4742,2
552,1057,4898,2
636,1114,5154,2
698,1333,5167,2
793,1601,5262,2
869,1896,5226,2
845,1784,5007,2
799,1310,4939,2
805,812,5041,2
874,683,5246,2
926,933,5379,2
924,1247,5181,2
890,1310,4855,2
836,1170,4589,2
776,965,4394,2
745,768,4348,2
702,530,4233,2
639,462,4092,2
604,566,4002,2
605,631,4004,2
631,640,4132,2
654,678,4244,2
600,655,4100,2
539,331,3982,2
491,-27,4033,2
500,-57,4102,2
494,243,3936,2
495,384,3785,2
548,125,3916,2
578,-352,3990,2
581,-797,4135,2
587,-803,4273,2
567,-651,4232,2
516,-722,4105,2
485,-761,4123,2
460,-851,4036,2
420,-1220,3995,2
417,-1329,4064,2
420,-1229,3993,2
361,-1352,3753,2
336,-1491,3577,2
351,-1663,3512,2
383,-2071,3693,2
440,-2437,3959,2
478,-2639,4121,2
471,-2640,4199,2
448,-2334,4190,2
487,-1918,4209,2
502,-1914,4282,2
516,-2136,4377,2
554,-2191,4458,2
585,-2060,4466,2
574,-2002,4312,2
559,-2113,4468,2
539,-1884,4581,2
526,-1333,4542,2
509,-883,4537,2
479,-734,4490,2
414,-792,4368,2
373,-848,4374,2
340,-681,4424,2
326,-481,4356,2
305,-500,4243,2
295,-670,4242,2
305,-798,4313,2
337,-873,4425,2
306,-857,4550,2
330,-688,4555,2
362,-560,4557,2
398,-477,4564,2
385,-355,4381,2
352,-365,4199,2
322,-613,4017,2
361,-808,4177,2
402,-926,4357,2
426,-888,4502,2
114,344,5423,2
147,467,5467,2
146,371,5613,2
153,281,5763,2
89,338,5687,2
51,464,5623,2
7,646,5398,2
-105,746,5024,2
-196,679,4909,2
-233,590,5021,2
-273,653,5089,2
-479,1008,4416,2
-494,1234,4086,2
-536,1361,3928,2
-568,1464,3914,2
-592,1613,4004,2
-558,1715,4073,2
-599,1755,4001,2
-688,1669,3868,2
-760,1456,3772,2
-865,1351,3599,2
-959,1436,3366,2
-1023,1594,3199,2
-1075,1681,3082,2
-1142,1593,2988,2
-1188,1446,3011,2
-1210,1418,3089,2
-1209,1410,3161,2
-1221,1335,3156,2
-1253,1268,3060,2
-1277,1286,2961,2
-1310,1227,2904,2
-1330,1071,2877,2
-1362,1047,2806,2
-1373,1120,2731,2
-1400,1052,2643,2
-1410,779,2660,2
-1361,533,2938,2
-1294,454,3260,2
-1277,488,3291,2
-1324,232,3050,2
-1381,8,2710,2
-1295,56,2770,2
-1216,-380,2908,2
-1083,-971,3226,2
-1037,-1265,3612,2
-1016,-1466,3698,2
-1041,-1317,3416,2
-1076,-1090,2983,2
-1096,-1036,2850,2
-1096,-1036,2850,2
-1041,-1276,3062,2
-978,-1655,3321,2
-958,-1922,3503,2
-925,-1937,3599,2
-914,-1895,3531,2
-926,-1900,3506,2
-823,-1661,3946,2
-796,-1444,3877,2
-692,-1560,4006,2
-552,-1689,4299,2
-480,-1978,4306,2
-457,-2349,4279,2
-472,-2484,4246,2
-411,-2524,4390,2
-394,-2803,4532,2
-389,-2987,4600,2
-425,-2890,4412,2
-485,-2648,4092,2
-544,-2349,3810,2
-581,-2276,3689,2
-589,-2502,3806,2
-506,-2583,4033,2
-425,-2459,4188,2
-343,-2450,4396,2
-279,-2383,4551,2
-220,-2176,4580,2
-85,-1986,4752,2
3,-1941,4939,2
71,-1997,4887,2
116,-1999,4730,2
109,-1948,4541,2
75,-1698,4273,2
56,-1303,4106,2
126,-997,4284,2
203,-845,4587,2
292,-549,4696,2
290,-439,4662,2
278,-429,4487,2
279,-122,4346,2
224,313,4136,2
144,527,3983,2
122,704,4053,2
124,728,4229,2
62,420,4259,2
52,410,4365,2
19,801,4189,2
17,964,4021,2
46,924,4035,2
27,755,3996,2
-5,512,3982,2
72,544,4231,2
149,835,4449,2
178,1166,4403,2
209,1405,4249,2
239,1208,4316,2
240,792,4493,2
221,465,4537,2
215,536,4525,2
239,1077,4353,2
277,1613,4211,2
321,1648,4408,2
366,1252,4755,2
397,885,5053,2
438,877,5208,2
501,1203,5272,2
577,1609,5065,2
569,1632,4906,2
585,1469,4848,2
623,992,5061,2
668,547,5296,2
687,397,5366,2
684,438,5333,2
697,745,5241,2
725,1328,5110,2
803,1567,5202,2
849,1330,5488,2
863,1192,5606,2
776,1452,5258,2
728,1619,4827,2
727,1438,4770,2
698,951,4792,2
671,632,4814,2
683,662,4819,2
668,838,4720,2
649,1025,4523,2
620,1074,4286,2
547,929,4049,2
504,662,4028,2
487,535,4131,2
437,609,4016,2
384,716,3783,2
318,788,3605,2
305,761,3636,2
365,517,3909,2
390,153,4122,2
379,34,4015,2
327,213,3696,2
376,24,3754,2
469,-346,4013,2
483,-800,4112,2
472,-978,4129,2
480,-722,4073,2
500,-438,3945,2
527,-510,3961,2
504,-853,3980,2
518,-1276,3989,2
500,-1711,4024,2
501,-1717,4121,2
524,-1248,4125,2
557,-1051,4060,2
578,-1356,4185,2
591,-1653,4375,2
646,-1756,4501,2
700,-1794,4620,2
702,-1925,4601,2
680,-2087,4516,2
683,-2020,4506,2
696,-1843,4470,2
660,-1734,4295,2
602,-1686,4168,2
574,-1541,4261,2
577,-1280,4465,2
559,-1184,4599,2
532,-1033,4691,2
541,-764,4706,2
504,-629,4549,2
449,-634,4356,2
405,-696,4375,2
394,-584,4502,2
393,-331,4516,2
372,-186,4414,2
374,-274,4442,2
395,-422,4561,2
356,-478,4463,2
292,-500,4239,2
245,-483,4067,2
262,-424,4081,2
302,-238,4222,2
352,-179,4421,2
400,-240,4509,2
413,-276,4418,2
410,-372,4317,2
391,-470,4296,2
394,-464,4207,2
410,-439,4229,2
447,-439,4435,2
467,-346,4504,2
469,-314,4430,2
474,-365,4366,2
90,108,5309,2
144,309,5501,2
228,373,5692,2
255,528,5865,2
270,616,5864,2
262,626,5789,2
225,627,5743,2
180,813,5702,2
154,1255,5428,2
145,1760,5284,2
79,1933,5185,2
46,1821,5027,2
-131,1026,4859,2
-183,824,4762,2
-194,873,4696,2
-216,1204,4542,2
-294,1646,4290,2
-366,1924,3976,2
-454,1888,3772,2
-538,1725,3747,2
-604,1582,3701,2
-696,1540,3520,2
-777,1645,3307,2
-857,1770,3187,2
-922,1820,3117,2
-961,1865,3097,2
-1023,1896,2979,2
-1074,1918,2907,2
-1082,1923,3015,2
-1039,1834,3242,2
-1052,1807,3247,2
-1130,1919,2966,2
-1220,1981,2586,2
-1291,2043,2332,2
-1267,2026,2488,2
-1287,1810,2544,2
-1308,1381,2508,2
-1267,875,2774,2
-1215,411,3166,2
-1188,282,3394,2
-1171,983,2774,2
-1141,918,2634,2
-1106,620,2788,2
-1082,202,2943,2
-1087,-428,3021,2
-1068,-1081,3220,2
-1052,-1537,3403,2
-1063,-1623,3453,2
-1118,-1427,3293,2
-1145,-1125,3075,2
-1100,-886,3068,2
-1038,-987,3193,2
-990,-1287,3364,2
-939,-1583,3501,2
-935,-1718,3552,2
-976,-1849,3366,2
-1018,-2038,3255,2
-1028,-2300,3366,2
-965,-2467,3555,2
-910,-2434,3752,2
-886,-2257,3792,2
-866,-1916,3770,2
-809,-1613,3833,2
-716,-1495,4032,2
-657,-1672,4249,2
-609,-2132,4299,2
-623,-2490,4087,2
-583,-2563,3953,2
-575,-2571,3828,2
-562,-2544,3737,2
-511,-2397,3898,2
-395,-2177,4357,2
-297,-2029,4580,2
-201,-1700,4636,2
-109,-1608,4639,2
-53,-1961,4767,2
-14,-2116,4800,2
47,-1778,4616,2
135,-1475,4515,2
249,-1328,4710,2
333,-1374,4899,2
397,-1492,4955,2
482,-1362,4889,2
538,-1217,4711,2
489,-1285,4607,2
498,-1167,4537,2
470,-718,4502,2
472,-10,4420,2
551,926,4437,2
534,1413,4374,2
445,1064,4331,2
420,526,4554,2
389,256,4664,2
367,288,4604,2
344,824,4336,2
356,1732,4086,2
422,2327,4164,2
402,2195,4375,2
361,1726,4416,2
344,1242,4445,2
319,937,4386,2
325,950,4330,2
380,1090,4449,2
397,1281,4504,2
413,1416,4540,2
448,1641,4587,2
400,1829,4451,2
330,1902,4250,2
328,1894,4364,2
402,1799,4706,2
445,1719,4935,2
444,1794,5052,2
445,2038,4959,2
408,2236,4659,2
397,2068,4553,2
470,1899,4842,2
570,2157,5112,2
570,2535,4953,2
599,2624,4858,2
635,2349,4913,2
660,1933,4912,2
675,1665,4862,2
675,1440,4781,2
677,1397,4702,2
679,1683,4543,2
680,1843,4264,2
675,1633,4141,2
696,1334,4214,2
683,1096,4154,2
654,828,4089,2
668,658,4187,2
724,688,4317,2
745,691,4341,2
738,596,4287,2
717,556,4138,2
702,646,3985,2
718,625,3863,2
735,233,3981,2
769,-200,4240,2
786,-222,4289,2
772,-55,4126,2
771,-123,3997,2
786,-412,4057,2
815,-777,4145,2
802,-1140,4108,2
827,-1301,4065,2
898,-1498,4241,2
949,-1934,4465,2
948,-2480,4460,2
935,-2909,4349,2
966,-2930,4339,2
998,-2668,4332,2
1017,-2259,4387,2
1036,-1765,4512,2
1031,-1500,4538,2
963,-1608,4451,2
901,-1818,4479,2
843,-1893,4573,2
751,-1696,4532,2
682,-1178,4381,2
623,-728,4203,2
556,-576,4157,2
495,-608,4188,2
485,-623,4303,2
495,-543,4464,2
506,-294,4547,2
488,-67,4525,2
486,23,4488,2
481,70,4468,2
437,106,4329,2
408,202,4161,2
397,141,4142,2
424,-54,4193,2
440,-157,4249,2
451,-161,4260,2
474,-152,4253,2
496,-199,4260,2
522,-187,4311,2
539,-39,4360,2
576,54,4313,2
603,25,4339,2
624,-18,4457,2
669,-57,4553,2
678,-82,4591,2
666,-61,4553,2
661,-19,4446,2
679,-43,4372,2
687,-129,4457,2
693,-336,4552,2
682,-427,4544,2
688,-245,4497,2
671,10,4416,2
647,135,4273,2
642,166,4308,2
624,67,4343,2
628,-102,4358,2
637,-221,4480,2
664,-226,4609,2
673,-132,4617,2
672,-34,4537,2
464,1281,5610,2
507,1348,6143,2
482,1477,6224,2
417,1557,6008,2
307,1433,5729,2
237,1305,5405,2
162,1454,4943,2
-181,2551,3551,2
-309,2527,3119,2
-347,2013,3307,2
-343,1428,3882,2
-365,1054,4294,2
-414,1047,4275,2
-497,1360,3970,2
-619,1845,3363,2
-823,2153,2718,2
-960,2087,2438,2
-1039,1792,2395,2
-1066,1512,2599,2
-1159,1461,2407,2
-1248,1568,1995,2
-1277,1681,1878,2
-1250,1701,2035,2
-1184,1611,2186,2
-1161,1324,2243,2
-1182,973,2281,2
-1174,859,2212,2
-1190,926,1986,2
-1172,855,1829,2
-1187,674,1774,2
-1194,334,1811,2
-1151,-91,1978,2
-1090,-1003,2256,2
-1055,-1220,2399,2
-989,-1122,2413,2
-923,-1089,2406,2
-897,-1317,2357,2
-859,-1338,2222,2
-811,-992,2066,2
-748,-976,1975,2
-753,-1472,2140,2
-741,-2092,2200,2
-644,-2604,2706,2
-623,-2981,3204,2
-667,-2644,3339,2
-764,-1994,2901,2
-769,-1830,2595,2
-693,-2099,2844,2
-604,-2342,3291,2
-531,-2252,3604,2
-452,-1989,3701,2
-373,-2067,3672,2
-281,-2163,3833,2
-145,-2317,3920,2
-31,-2645,4089,2
62,-2843,4290,2
103,-3031,4340,2
181,-3056,4394,2
203,-3057,4190,2
206,-3256,4002,2
229,-3310,3988,2
292,-3071,3854,2
349,-2931,3773,2
440,-2914,3951,2
551,-2800,4257,2
638,-2683,4398,2
808,-2672,4552,2
856,-2584,4292,2
823,-2176,3746,2
796,-1718,3461,2
784,-1243,3509,2
824,-1024,3756,2
851,-1209,4006,2
820,-1398,3926,2
742,-1458,3520,2
717,-1525,3352,2
741,-1272,3410,2
900,-559,3737,2
1108,5,4215,2
1177,273,4604,2
1291,371,5003,2
1251,247,4843,2
1194,204,4486,2
1171,439,4360,2
1145,1013,4404,2
1170,2175,4514,2
1204,2920,4610,2
1128,2537,4750,2
1063,1716,4965,2
1015,1040,5037,2
979,521,5139,2
944,819,4960,2
914,1380,4596,2
924,1936,4379,2
937,2439,4371,2
985,2795,4448,2
1007,2489,4546,2
961,1577,4543,2
923,965,4273,2
927,896,3964,2
949,989,4013,2
958,1126,4063,2
943,1256,4019,2
918,1263,4052,2
901,1421,4007,2
951,1917,3986,2
1026,2093,4265,2
1062,1865,4488,2
1056,1686,4402,2
1027,1578,4233,2
1034,1649,4167,2
1027,1787,4055,2
1047,1577,4005,2
1104,1328,4172,2
1188,1204,4305,2
1232,1101,4251,2
1268,1004,4087,2
1294,325,3918,2
1290,-90,3789,2
1311,-351,3730,2
1304,-642,3807,2
1332,-774,3939,2
1354,-710,4009,2
1391,-695,4087,2
1368,-688,3960,2
1357,-796,3840,2
1382,-1037,3840,2
1358,-1296,3770,2
1313,-1585,3692,2
1304,-1699,3700,2
1270,-1765,3690,2
1245,-1810,3580,2
1210,-1959,3558,2
1219,-2162,3645,2
1201,-2378,3771,2
1179,-2481,3764,2
1161,-2435,3647,2
1149,-2329,3523,2
1123,-2227,3387,2
1107,-2236,3384,2
1100,-2247,3585,2
1105,-1921,3780,2
1115,-1455,3858,2
1141,-1196,3924,2
1134,-1186,4039,2
1080,-1337,4118,2
1008,-1341,4096,2
1053,-787,4065,2
1030,-649,4134,2
957,-653,3935,2
947,-564,3821,2
1011,-444,3968,2
1035,-624,4167,2
1012,-837,3965,2
1012,-837,3965,2
1077,-522,3980,2
1098,-418,4119,2
1106,-387,4128,2
1078,-536,4071,2
1035,-763,3925,2
1001,-918,3824,2
1013,-770,3908,2
1027,-535,3981,2
1027,-428,3980,2
1030,-426,3988,2
1017,-529,3974,2
1000,-678,3873,2
984,-630,3763,2
950,-512,3618,2
1011,-513,3713,2
1080,-539,4093,2
1101,-613,4235,2
1107,-698,4238,2
1108,-652,4191,2
1082,-558,4083,2
1039,-555,3936,2
1010,-602,3824,2
1000,-597,3806,2
1014,-600,3877,2
1014,-651,3922,2
1034,-578,3968,2
984,-619,3769,2
1043,-570,3985,2
1045,-615,4134,2
1005,-822,3951,2
974,-906,3848,2
1016,-599,3845,2
1034,-632,3907,2
1068,-585,4077,2
1063,-514,4073,2
1024,-534,3858,2
1015,-583,3758,2
1020,-679,3854,2
1021,-775,3957,2
1028,-733,3921,2
1018,-688,3899,2
1004,-700,3899,2
1006,-685,3883,2
1006,-645,3921,2
1028,-624,3995,2
540,-1154,5678,2
597,-918,5757,2
604,-712,5560,2
602,-485,5247,2
632,-261,5201,2
657,-175,5359,2
584,-111,5325,2
495,242,5261,2
438,798,5088,2
519,1033,5098,2
408,876,5302,2
270,686,5256,2
226,721,5288,2
166,1035,5150,2
116,1331,4811,2
99,1532,4544,2
99,1684,4368,2
124,1689,4451,2
175,1694,4622,2
175,1789,4631,2
104,1851,4332,2
19,1871,4042,2
-62,1820,3918,2
-167,1722,3764,2
-239,1737,3519,2
-325,1860,3180,2
-428,1783,3000,2
-533,1667,2900,2
-637,1680,2706,2
-714,1806,2482,2
-768,1791,2441,2
-858,1643,2373,2
-936,1674,2285,2
-942,1769,2233,2
-985,1708,2152,2
-1025,1534,2192,2
-1008,1444,2254,2
-1034,1524,2199,2
-1130,1346,2022,2
-1243,1098,1666,2
-1300,587,1503,2
-1365,46,1420,2
-1417,-99,1425,2
-1343,-204,1627,2
-1260,-585,1888,2
-1178,-904,2268,2
-1086,-1060,2599,2
-1066,-1014,2575,2
-1073,-1008,2405,2
-1061,-1325,2258,2
-1006,-1711,2259,2
-955,-1773,2159,2
-973,-1870,1997,2
-948,-2353,2124,2
-873,-3095,2332,2
-848,-3673,2696,2
-831,-3785,3067,2
-764,-3487,3342,2
-663,-2946,3633,2
-620,-2430,3716,2
-630,-2293,3408,2
-550,-2475,3426,2
-489,-2584,3677,2
-458,-2498,3759,2
-396,-2706,3787,2
-366,-3172,3820,2
-384,-3394,3684,2
-384,-3683,3345,2
-348,-3933,3236,2
-283,-3743,3434,2
-176,-3237,3568,2
-105,-2913,3684,2
-3,-2688,3928,2
111,-2549,3984,2
199,-2591,3808,2
248,-2622,3640,2
254,-2606,3344,2
324,-2443,3184,2
490,-1987,3403,2
633,-1522,3729,2
738,-1409,3897,2
804,-1384,4014,2
764,-1089,3690,2
778,-708,3758,2
902,266,4102,2
994,1229,4345,2
998,1328,4398,2
931,649,4404,2
844,-463,3970,2
807,-206,3880,2
848,570,3876,2
931,1448,4180,2
987,2013,4555,2
1088,2760,4958,2
1275,3390,5464,2
1276,3062,5797,2
1148,2204,5686,2
1042,1687,5273,2
1003,1704,4913,2
959,1908,4542,2
890,1820,4292,2
904,1618,4430,2
952,1592,4740,2
1024,1881,5088,2
1097,2241,5266,2
1121,2255,5158,2
1062,2281,4743,2
1026,2442,4265,2
1071,2509,4225,2
1138,2485,4367,2
1208,2339,4442,2
1233,2137,4483,2
1244,1963,4403,2
1196,1606,4222,2
1151,1362,4135,2
1115,1568,3956,2
1069,1768,3655,2
1031,1712,3652,2
1015,1477,3485,2
971,1137,3434,2
974,999,3532,2
1008,858,3682,2
1032,609,3861,2
1032,609,3861,2
999,671,3848,2
982,645,3668,2
1008,424,3690,2
991,91,3818,2
986,-167,3764,2
1032,-161,3716,2
1074,-120,3725,2
1154,-205,3916,2
1252,-310,4208,2
1255,-413,4126,2
